bins_0_75,bins_1_75,bins_2_75,bins_3_75,bins_4_75,bins_5_75,bins_6_75,bins_7_75,Entry,Entry_point,Exit,Exit_point,path_label,outcome
3183.0,6.0,0.0,1.0,7.0,3.0,1.0,35.0,True,2,True,4,40-37,True
217.0,1351.0,80.0,1910.0,55.0,32.0,8.0,13.0,True,3,True,4,40-37,True
2935.0,12.0,0.0,1.0,3.0,4.0,1.0,40.0,True,2,False,,42-37,True
1731.0,752.0,127.0,2182.0,4.0,1.0,0.0,3.0,True,3,True,4,42-37,True
2406.0,268.0,2.0,1.0,3.0,0.0,1.0,9.0,True,2,True,4,44-37,True
480.0,2963.0,292.0,2775.0,1.0,0.0,0.0,1.0,True,3,True,4,44-37,True
2893.0,131.0,8.0,4.0,2.0,0.0,1.0,33.0,True,2,True,4,46-37,True
4236.0,155.0,310.0,2918.0,1.0,0.0,0.0,1.0,True,3,True,4,46-37,True
3608.0,283.0,3.0,4.0,1.0,0.0,1.0,10.0,True,2,True,4,48-37,True
5405.0,124.0,302.0,2930.0,1.0,0.0,0.0,2.0,True,3,True,4,48-37,True
5467.0,72.0,1.0,1.0,1.0,0.0,0.0,48.0,True,2,True,4,50-37,True
1767.0,88.0,365.0,3019.0,1.0,0.0,0.0,0.0,True,3,True,4,50-37,True
1982.0,3.0,0.0,1.0,2.0,0.0,1.0,43.0,True,2,True,4,NT-26-34,False
1385.0,138.0,343.0,1660.0,7.0,1.0,0.0,2.0,True,3,True,4,NT-26-34,False
2806.0,3.0,0.0,1.0,2.0,1.0,1.0,48.0,True,4,False,,NT-28-36,False
1298.0,189.0,351.0,1684.0,4.0,0.0,0.0,1.0,True,3,True,4,NT-28-36,False
2597.0,3.0,0.0,1.0,2.0,0.0,1.0,46.0,True,4,False,,NT-30-38,False
1108.0,352.0,371.0,1744.0,4.0,1.0,0.0,2.0,True,3,True,4,NT-30-38,False
3023.0,3.0,0.0,1.0,1.0,0.0,1.0,47.0,True,4,False,,NT-32-40,False
942.0,367.0,386.0,1782.0,5.0,1.0,1.0,1.0,True,3,True,4,NT-32-40,False
3235.0,5.0,0.0,1.0,2.0,0.0,1.0,47.0,True,4,False,,NT-34-42,False
1051.0,616.0,403.0,1819.0,4.0,0.0,0.0,2.0,True,3,True,4,NT-34-42,False
3459.0,5.0,0.0,1.0,2.0,1.0,1.0,46.0,True,4,False,,NT-36-44,False
681.0,573.0,413.0,1843.0,6.0,0.0,0.0,1.0,True,3,True,4,NT-36-44,False
